experiment_id,learning_rate,batch_size,epochs,train_loss,val_loss,test_loss,test_mae,test_mse,test_rmse,test_r2,test_mape
15,0.001,16,15,1.1740758419036865,1.998813271522522,,,,,,
15,0.001,16,15,2.3901236057281494,1.998813271522522,,,,,,
15,0.001,16,15,4.636904239654541,1.998813271522522,,,,,,
15,0.001,16,15,4.329134941101074,1.998813271522522,,,,,,
15,0.001,16,15,6.857569217681885,1.998813271522522,,,,,,
15,0.001,16,15,6.930157661437988,1.998813271522522,,,,,,
15,0.001,16,15,4.587039470672607,1.998813271522522,,,,,,
15,0.001,16,15,2.2988829612731934,1.998813271522522,,,,,,
15,0.001,16,15,1.766474723815918,1.998813271522522,,,,,,
15,0.001,16,15,1.9849992990493774,1.998813271522522,,,,,,
15,0.001,16,15,3.2595138549804688,1.998813271522522,,,,,,
15,0.001,16,15,2.185356616973877,1.998813271522522,,,,,,
15,0.001,16,15,0.32914623618125916,1.998813271522522,,,,,,
15,0.001,16,15,0.05725950002670288,1.998813271522522,,,,,,
15,0.001,16,15,0.2106466293334961,1.998813271522522,,,,,,
15,0.001,16,15,2.816744565963745,1.998813271522522,,,,,,
15,0.001,16,15,7.837737560272217,1.998813271522522,,,,,,
15,0.001,16,15,11.36560344696045,1.998813271522522,,,,,,
15,0.001,16,15,11.36560344696045,1.9867620468139648,,,,,,
16,0.001,16,16,1.9498449563980103,1.9867620468139648,,,,,,
16,0.001,16,16,4.503252029418945,1.9867620468139648,,,,,,
16,0.001,16,16,10.92976188659668,1.9867620468139648,,,,,,
16,0.001,16,16,15.44937801361084,1.9867620468139648,,,,,,
16,0.001,16,16,9.047999382019043,1.9867620468139648,,,,,,
16,0.001,16,16,2.470362424850464,1.9867620468139648,,,,,,
16,0.001,16,16,0.5758312940597534,1.9867620468139648,,,,,,
16,0.001,16,16,0.32926449179649353,1.9867620468139648,,,,,,
16,0.001,16,16,0.42727047204971313,1.9867620468139648,,,,,,
16,0.001,16,16,1.1880438327789307,1.9867620468139648,,,,,,
16,0.001,16,16,2.4284780025482178,1.9867620468139648,,,,,,
16,0.001,16,16,4.6680707931518555,1.9867620468139648,,,,,,
16,0.001,16,16,4.312697887420654,1.9867620468139648,,,,,,
16,0.001,16,16,6.878764629364014,1.9867620468139648,,,,,,
16,0.001,16,16,6.979437828063965,1.9867620468139648,,,,,,
16,0.001,16,16,4.646540641784668,1.9867620468139648,,,,,,
16,0.001,16,16,2.3217403888702393,1.9867620468139648,,,,,,
16,0.001,16,16,1.7552337646484375,1.9867620468139648,,,,,,
16,0.001,16,16,1.9843847751617432,1.9867620468139648,,,,,,
16,0.001,16,16,3.319181203842163,1.9867620468139648,,,,,,
16,0.001,16,16,2.176511764526367,1.9867620468139648,,,,,,
16,0.001,16,16,0.3309559226036072,1.9867620468139648,,,,,,
16,0.001,16,16,0.05794527754187584,1.9867620468139648,,,,,,
16,0.001,16,16,0.1961296945810318,1.9867620468139648,,,,,,
16,0.001,16,16,2.8053133487701416,1.9867620468139648,,,,,,
16,0.001,16,16,7.790460109710693,1.9867620468139648,,,,,,
16,0.001,16,16,11.366727828979492,1.9867620468139648,,,,,,
16,0.001,16,16,11.366727828979492,1.977477788925171,,,,,,
17,0.001,16,17,1.9352576732635498,1.977477788925171,,,,,,
17,0.001,16,17,4.478004455566406,1.977477788925171,,,,,,
17,0.001,16,17,10.870694160461426,1.977477788925171,,,,,,
17,0.001,16,17,15.384675979614258,1.977477788925171,,,,,,
17,0.001,16,17,8.987507820129395,1.977477788925171,,,,,,
17,0.001,16,17,2.443315267562866,1.977477788925171,,,,,,
17,0.001,16,17,0.5821954011917114,1.977477788925171,,,,,,
17,0.001,16,17,0.331136018037796,1.977477788925171,,,,,,
17,0.001,16,17,0.43591874837875366,1.977477788925171,,,,,,
17,0.001,16,17,1.193069577217102,1.977477788925171,,,,,,
17,0.001,16,17,2.4423491954803467,1.977477788925171,,,,,,
17,0.001,16,17,4.678757667541504,1.977477788925171,,,,,,
17,0.001,16,17,4.37431001663208,1.977477788925171,,,,,,
17,0.001,16,17,6.8796563148498535,1.977477788925171,,,,,,
17,0.001,16,17,7.035583972930908,1.977477788925171,,,,,,
17,0.001,16,17,4.666599750518799,1.977477788925171,,,,,,
17,0.001,16,17,2.3526084423065186,1.977477788925171,,,,,,
17,0.001,16,17,1.763590931892395,1.977477788925171,,,,,,
17,0.001,16,17,1.999191403388977,1.977477788925171,,,,,,
17,0.001,16,17,3.337634801864624,1.977477788925171,,,,,,
17,0.001,16,17,2.180203914642334,1.977477788925171,,,,,,
17,0.001,16,17,0.3322582244873047,1.977477788925171,,,,,,
17,0.001,16,17,0.05919673293828964,1.977477788925171,,,,,,
17,0.001,16,17,0.20041845738887787,1.977477788925171,,,,,,
17,0.001,16,17,2.772242784500122,1.977477788925171,,,,,,
17,0.001,16,17,7.7818803787231445,1.977477788925171,,,,,,
17,0.001,16,17,11.341621398925781,1.977477788925171,,,,,,
17,0.001,16,17,11.341621398925781,1.9711570739746094,,,,,,
18,0.001,16,18,1.940245270729065,1.9711570739746094,,,,,,
18,0.001,16,18,4.517902374267578,1.9711570739746094,,,,,,
18,0.001,16,18,10.857426643371582,1.9711570739746094,,,,,,
18,0.001,16,18,15.332862854003906,1.9711570739746094,,,,,,
18,0.001,16,18,9.01701545715332,1.9711570739746094,,,,,,
18,0.001,16,18,2.448106288909912,1.9711570739746094,,,,,,
18,0.001,16,18,0.5674982070922852,1.9711570739746094,,,,,,
18,0.001,16,18,0.3359529674053192,1.9711570739746094,,,,,,
18,0.001,16,18,0.43943384289741516,1.9711570739746094,,,,,,
18,0.001,16,18,1.1915814876556396,1.9711570739746094,,,,,,
18,0.001,16,18,2.46227765083313,1.9711570739746094,,,,,,
18,0.001,16,18,4.660217761993408,1.9711570739746094,,,,,,
18,0.001,16,18,4.361999988555908,1.9711570739746094,,,,,,
18,0.001,16,18,6.891819477081299,1.9711570739746094,,,,,,
18,0.001,16,18,7.048226356506348,1.9711570739746094,,,,,,
18,0.001,16,18,4.644144535064697,1.9711570739746094,,,,,,
18,0.001,16,18,2.3235201835632324,1.9711570739746094,,,,,,
18,0.001,16,18,1.8144625425338745,1.9711570739746094,,,,,,
18,0.001,16,18,1.994309663772583,1.9711570739746094,,,,,,
18,0.001,16,18,3.3325679302215576,1.9711570739746094,,,,,,
18,0.001,16,18,2.2046570777893066,1.9711570739746094,,,,,,
18,0.001,16,18,0.33457764983177185,1.9711570739746094,,,,,,
18,0.001,16,18,0.058750152587890625,1.9711570739746094,,,,,,
18,0.001,16,18,0.1974947601556778,1.9711570739746094,,,,,,
18,0.001,16,18,2.7946643829345703,1.9711570739746094,,,,,,
18,0.001,16,18,7.738414764404297,1.9711570739746094,,,,,,
18,0.001,16,18,11.332517623901367,1.9711570739746094,,,,,,
18,0.001,16,18,11.332517623901367,1.965654969215393,,,,,,
19,0.001,16,19,1.9028221368789673,1.965654969215393,,,,,,
19,0.001,16,19,4.525865077972412,1.965654969215393,,,,,,
19,0.001,16,19,10.859992980957031,1.965654969215393,,,,,,
19,0.001,16,19,15.288229942321777,1.965654969215393,,,,,,
19,0.001,16,19,8.957162857055664,1.965654969215393,,,,,,
19,0.001,16,19,2.417550563812256,1.965654969215393,,,,,,
19,0.001,16,19,0.574823260307312,1.965654969215393,,,,,,
19,0.001,16,19,0.34114405512809753,1.965654969215393,,,,,,
19,0.001,16,19,0.45057132840156555,1.965654969215393,,,,,,
19,0.001,16,19,1.1833512783050537,1.965654969215393,,,,,,
19,0.001,16,19,2.45518159866333,1.965654969215393,,,,,,
19,0.001,16,19,4.669471263885498,1.965654969215393,,,,,,
19,0.001,16,19,4.384204387664795,1.965654969215393,,,,,,
19,0.001,16,19,6.946192264556885,1.965654969215393,,,,,,
19,0.001,16,19,7.012179374694824,1.965654969215393,,,,,,
19,0.001,16,19,4.69156551361084,1.965654969215393,,,,,,
19,0.001,16,19,2.386976957321167,1.965654969215393,,,,,,
19,0.001,16,19,1.796650767326355,1.965654969215393,,,,,,
19,0.001,16,19,2.003948211669922,1.965654969215393,,,,,,
19,0.001,16,19,3.343122959136963,1.965654969215393,,,,,,
19,0.001,16,19,2.199145555496216,1.965654969215393,,,,,,
19,0.001,16,19,0.34629493951797485,1.965654969215393,,,,,,
19,0.001,16,19,0.05915283039212227,1.965654969215393,,,,,,
19,0.001,16,19,0.19135212898254395,1.965654969215393,,,,,,
19,0.001,16,19,2.816274642944336,1.965654969215393,,,,,,
19,0.001,16,19,7.7724151611328125,1.965654969215393,,,,,,
19,0.001,16,19,11.293562889099121,1.965654969215393,,,,,,
19,0.001,16,19,11.293562889099121,1.9625976085662842,,,,,,
20,0.001,16,20,1.9307883977890015,1.9625976085662842,,,,,,
20,0.001,16,20,4.449644565582275,1.9625976085662842,,,,,,
20,0.001,16,20,10.879450798034668,1.9625976085662842,,,,,,
20,0.001,16,20,15.362637519836426,1.9625976085662842,,,,,,
20,0.001,16,20,8.986479759216309,1.9625976085662842,,,,,,
20,0.001,16,20,2.433312177658081,1.9625976085662842,,,,,,
20,0.001,16,20,0.5566484332084656,1.9625976085662842,,,,,,
20,0.001,16,20,0.3337814211845398,1.9625976085662842,,,,,,
20,0.001,16,20,0.45135578513145447,1.9625976085662842,,,,,,
20,0.001,16,20,1.1938574314117432,1.9625976085662842,,,,,,
20,0.001,16,20,2.4447598457336426,1.9625976085662842,,,,,,
20,0.001,16,20,4.687325954437256,1.9625976085662842,,,,,,
20,0.001,16,20,4.352118492126465,1.9625976085662842,,,,,,
20,0.001,16,20,6.923628330230713,1.9625976085662842,,,,,,
20,0.001,16,20,7.028930187225342,1.9625976085662842,,,,,,
20,0.001,16,20,4.711431980133057,1.9625976085662842,,,,,,
20,0.001,16,20,2.3614211082458496,1.9625976085662842,,,,,,
20,0.001,16,20,1.8067337274551392,1.9625976085662842,,,,,,
20,0.001,16,20,2.030651330947876,1.9625976085662842,,,,,,
20,0.001,16,20,3.3472697734832764,1.9625976085662842,,,,,,
20,0.001,16,20,2.230602979660034,1.9625976085662842,,,,,,
20,0.001,16,20,0.346584290266037,1.9625976085662842,,,,,,
20,0.001,16,20,0.061044253408908844,1.9625976085662842,,,,,,
20,0.001,16,20,0.19911126792430878,1.9625976085662842,,,,,,
20,0.001,16,20,2.8159267902374268,1.9625976085662842,,,,,,
20,0.001,16,20,7.733656883239746,1.9625976085662842,,,,,,
20,0.001,16,20,11.338496208190918,1.9625976085662842,,,,,,
20,0.001,16,20,11.338496208190918,1.9593932628631592,,,,,,
21,0.001,16,21,1.8963485956192017,1.9593932628631592,,,,,,
21,0.001,16,21,4.465473651885986,1.9593932628631592,,,,,,
21,0.001,16,21,10.831311225891113,1.9593932628631592,,,,,,
21,0.001,16,21,15.29310417175293,1.9593932628631592,,,,,,
21,0.001,16,21,8.959845542907715,1.9593932628631592,,,,,,
21,0.001,16,21,2.4659652709960938,1.9593932628631592,,,,,,
21,0.001,16,21,0.5591033101081848,1.9593932628631592,,,,,,
21,0.001,16,21,0.33072662353515625,1.9593932628631592,,,,,,
21,0.001,16,21,0.450819194316864,1.9593932628631592,,,,,,
21,0.001,16,21,1.1941616535186768,1.9593932628631592,,,,,,
21,0.001,16,21,2.4187538623809814,1.9593932628631592,,,,,,
21,0.001,16,21,4.685271263122559,1.9593932628631592,,,,,,
21,0.001,16,21,4.389510631561279,1.9593932628631592,,,,,,
21,0.001,16,21,6.913486003875732,1.9593932628631592,,,,,,
21,0.001,16,21,7.036126136779785,1.9593932628631592,,,,,,
21,0.001,16,21,4.680272579193115,1.9593932628631592,,,,,,
21,0.001,16,21,2.3739755153656006,1.9593932628631592,,,,,,
21,0.001,16,21,1.8050174713134766,1.9593932628631592,,,,,,
21,0.001,16,21,2.016984224319458,1.9593932628631592,,,,,,
21,0.001,16,21,3.3437135219573975,1.9593932628631592,,,,,,
21,0.001,16,21,2.243316411972046,1.9593932628631592,,,,,,
21,0.001,16,21,0.3503727912902832,1.9593932628631592,,,,,,
21,0.001,16,21,0.06066131219267845,1.9593932628631592,,,,,,
21,0.001,16,21,0.19588053226470947,1.9593932628631592,,,,,,
21,0.001,16,21,2.771674871444702,1.9593932628631592,,,,,,
21,0.001,16,21,7.773315906524658,1.9593932628631592,,,,,,
21,0.001,16,21,11.276853561401367,1.9593932628631592,,,,,,
21,0.001,16,21,11.276853561401367,1.9567971229553223,,,,,,
22,0.001,16,22,1.9060513973236084,1.9567971229553223,,,,,,
22,0.001,16,22,4.460684299468994,1.9567971229553223,,,,,,
22,0.001,16,22,10.823893547058105,1.9567971229553223,,,,,,
22,0.001,16,22,15.280035972595215,1.9567971229553223,,,,,,
22,0.001,16,22,8.9592866897583,1.9567971229553223,,,,,,
22,0.001,16,22,2.4128940105438232,1.9567971229553223,,,,,,
22,0.001,16,22,0.5718457102775574,1.9567971229553223,,,,,,
22,0.001,16,22,0.33162882924079895,1.9567971229553223,,,,,,
22,0.001,16,22,0.45345327258110046,1.9567971229553223,,,,,,
22,0.001,16,22,1.1944857835769653,1.9567971229553223,,,,,,
22,0.001,16,22,2.4512906074523926,1.9567971229553223,,,,,,
22,0.001,16,22,4.727423191070557,1.9567971229553223,,,,,,
22,0.001,16,22,4.37578010559082,1.9567971229553223,,,,,,
22,0.001,16,22,6.9041361808776855,1.9567971229553223,,,,,,
22,0.001,16,22,7.041004657745361,1.9567971229553223,,,,,,
22,0.001,16,22,4.676340579986572,1.9567971229553223,,,,,,
22,0.001,16,22,2.3392701148986816,1.9567971229553223,,,,,,
22,0.001,16,22,1.8171764612197876,1.9567971229553223,,,,,,
22,0.001,16,22,2.02759051322937,1.9567971229553223,,,,,,
22,0.001,16,22,3.3610615730285645,1.9567971229553223,,,,,,
22,0.001,16,22,2.2352585792541504,1.9567971229553223,,,,,,
22,0.001,16,22,0.34438034892082214,1.9567971229553223,,,,,,
22,0.001,16,22,0.06546492874622345,1.9567971229553223,,,,,,
22,0.001,16,22,0.19067518413066864,1.9567971229553223,,,,,,
22,0.001,16,22,2.787771701812744,1.9567971229553223,,,,,,
22,0.001,16,22,7.7886505126953125,1.9567971229553223,,,,,,
22,0.001,16,22,11.308146476745605,1.9567971229553223,,,,,,
22,0.001,16,22,11.308146476745605,1.9550658464431763,,,,,,
23,0.001,16,23,1.8854038715362549,1.9550658464431763,,,,,,
23,0.001,16,23,4.423358917236328,1.9550658464431763,,,,,,
23,0.001,16,23,10.867914199829102,1.9550658464431763,,,,,,
23,0.001,16,23,15.26733112335205,1.9550658464431763,,,,,,
23,0.001,16,23,8.970622062683105,1.9550658464431763,,,,,,
23,0.001,16,23,2.416520833969116,1.9550658464431763,,,,,,
23,0.001,16,23,0.5645332932472229,1.9550658464431763,,,,,,
23,0.001,16,23,0.33640703558921814,1.9550658464431763,,,,,,
23,0.001,16,23,0.44110605120658875,1.9550658464431763,,,,,,
23,0.001,16,23,1.2074586153030396,1.9550658464431763,,,,,,
23,0.001,16,23,2.438927412033081,1.9550658464431763,,,,,,
23,0.001,16,23,4.699100971221924,1.9550658464431763,,,,,,
23,0.001,16,23,4.399402141571045,1.9550658464431763,,,,,,
23,0.001,16,23,6.899898052215576,1.9550658464431763,,,,,,
23,0.001,16,23,7.0647406578063965,1.9550658464431763,,,,,,
23,0.001,16,23,4.689661979675293,1.9550658464431763,,,,,,
23,0.001,16,23,2.3722689151763916,1.9550658464431763,,,,,,
23,0.001,16,23,1.805489420890808,1.9550658464431763,,,,,,
23,0.001,16,23,1.999062418937683,1.9550658464431763,,,,,,
23,0.001,16,23,3.3741700649261475,1.9550658464431763,,,,,,
23,0.001,16,23,2.198603391647339,1.9550658464431763,,,,,,
23,0.001,16,23,0.3513646125793457,1.9550658464431763,,,,,,
23,0.001,16,23,0.06417737156152725,1.9550658464431763,,,,,,
23,0.001,16,23,0.18867170810699463,1.9550658464431763,,,,,,
23,0.001,16,23,2.790654420852661,1.9550658464431763,,,,,,
23,0.001,16,23,7.72205114364624,1.9550658464431763,,,,,,
23,0.001,16,23,11.2864408493042,1.9550658464431763,,,,,,
23,0.001,16,23,11.2864408493042,1.9536395072937012,,,,,,
24,0.001,16,24,1.9209882020950317,1.9536395072937012,,,,,,
24,0.001,16,24,4.467217445373535,1.9536395072937012,,,,,,
24,0.001,16,24,10.813551902770996,1.9536395072937012,,,,,,
24,0.001,16,24,15.276774406433105,1.9536395072937012,,,,,,
24,0.001,16,24,8.934182167053223,1.9536395072937012,,,,,,
24,0.001,16,24,2.4178690910339355,1.9536395072937012,,,,,,
24,0.001,16,24,0.5601565837860107,1.9536395072937012,,,,,,
24,0.001,16,24,0.33496397733688354,1.9536395072937012,,,,,,
24,0.001,16,24,0.45461538434028625,1.9536395072937012,,,,,,
24,0.001,16,24,1.209937334060669,1.9536395072937012,,,,,,
24,0.001,16,24,2.4734442234039307,1.9536395072937012,,,,,,
24,0.001,16,24,4.653149604797363,1.9536395072937012,,,,,,
24,0.001,16,24,4.394982814788818,1.9536395072937012,,,,,,
24,0.001,16,24,6.988880157470703,1.9536395072937012,,,,,,
24,0.001,16,24,7.0553460121154785,1.9536395072937012,,,,,,
24,0.001,16,24,4.719535827636719,1.9536395072937012,,,,,,
24,0.001,16,24,2.3609025478363037,1.9536395072937012,,,,,,
24,0.001,16,24,1.8267154693603516,1.9536395072937012,,,,,,
24,0.001,16,24,2.035109758377075,1.9536395072937012,,,,,,
24,0.001,16,24,3.3881289958953857,1.9536395072937012,,,,,,
24,0.001,16,24,2.2354094982147217,1.9536395072937012,,,,,,
24,0.001,16,24,0.3492651581764221,1.9536395072937012,,,,,,
24,0.001,16,24,0.0642479881644249,1.9536395072937012,,,,,,
24,0.001,16,24,0.1929779350757599,1.9536395072937012,,,,,,
24,0.001,16,24,2.7785189151763916,1.9536395072937012,,,,,,
24,0.001,16,24,7.720912456512451,1.9536395072937012,,,,,,
24,0.001,16,24,11.280062675476074,1.9536395072937012,,,,,,
24,0.001,16,24,11.280062675476074,1.952575445175171,,,,,,
25,0.001,16,25,1.926892876625061,1.952575445175171,,,,,,
25,0.001,16,25,4.438719749450684,1.952575445175171,,,,,,
25,0.001,16,25,10.845327377319336,1.952575445175171,,,,,,
25,0.001,16,25,15.303083419799805,1.952575445175171,,,,,,
25,0.001,16,25,8.985562324523926,1.952575445175171,,,,,,
25,0.001,16,25,2.421140670776367,1.952575445175171,,,,,,
25,0.001,16,25,0.5806740522384644,1.952575445175171,,,,,,
25,0.001,16,25,0.33949628472328186,1.952575445175171,,,,,,
25,0.001,16,25,0.4524487555027008,1.952575445175171,,,,,,
25,0.001,16,25,1.2038496732711792,1.952575445175171,,,,,,
25,0.001,16,25,2.4496936798095703,1.952575445175171,,,,,,
25,0.001,16,25,4.684276103973389,1.952575445175171,,,,,,
25,0.001,16,25,4.388741970062256,1.952575445175171,,,,,,
25,0.001,16,25,6.928952693939209,1.952575445175171,,,,,,
25,0.001,16,25,7.065773963928223,1.952575445175171,,,,,,
25,0.001,16,25,4.690340518951416,1.952575445175171,,,,,,
25,0.001,16,25,2.388915538787842,1.952575445175171,,,,,,
25,0.001,16,25,1.8040077686309814,1.952575445175171,,,,,,
25,0.001,16,25,2.0204381942749023,1.952575445175171,,,,,,
25,0.001,16,25,3.3684117794036865,1.952575445175171,,,,,,
25,0.001,16,25,2.2575318813323975,1.952575445175171,,,,,,
25,0.001,16,25,0.3499452471733093,1.952575445175171,,,,,,
25,0.001,16,25,0.06379370391368866,1.952575445175171,,,,,,
25,0.001,16,25,0.1880962997674942,1.952575445175171,,,,,,
25,0.001,16,25,2.7708306312561035,1.952575445175171,,,,,,
25,0.001,16,25,7.756088733673096,1.952575445175171,,,,,,
25,0.001,16,25,11.281255722045898,1.952575445175171,,,,,,
25,0.001,16,25,11.281255722045898,1.9510478973388672,,,,,,
26,0.001,16,26,1.9021294116973877,1.9510478973388672,,,,,,
26,0.001,16,26,4.41041374206543,1.9510478973388672,,,,,,
26,0.001,16,26,10.790853500366211,1.9510478973388672,,,,,,
26,0.001,16,26,15.310518264770508,1.9510478973388672,,,,,,
26,0.001,16,26,8.941852569580078,1.9510478973388672,,,,,,
26,0.001,16,26,2.404106616973877,1.9510478973388672,,,,,,
26,0.001,16,26,0.5608405470848083,1.9510478973388672,,,,,,
26,0.001,16,26,0.3339217007160187,1.9510478973388672,,,,,,
26,0.001,16,26,0.44731587171554565,1.9510478973388672,,,,,,
26,0.001,16,26,1.2167545557022095,1.9510478973388672,,,,,,
26,0.001,16,26,2.4763362407684326,1.9510478973388672,,,,,,
26,0.001,16,26,4.703087329864502,1.9510478973388672,,,,,,
26,0.001,16,26,4.402534484863281,1.9510478973388672,,,,,,
26,0.001,16,26,6.957327365875244,1.9510478973388672,,,,,,
26,0.001,16,26,7.105515480041504,1.9510478973388672,,,,,,
26,0.001,16,26,4.7225518226623535,1.9510478973388672,,,,,,
26,0.001,16,26,2.37487530708313,1.9510478973388672,,,,,,
26,0.001,16,26,1.8180267810821533,1.9510478973388672,,,,,,
26,0.001,16,26,2.005626916885376,1.9510478973388672,,,,,,
26,0.001,16,26,3.365618944168091,1.9510478973388672,,,,,,
26,0.001,16,26,2.2459678649902344,1.9510478973388672,,,,,,
26,0.001,16,26,0.34139877557754517,1.9510478973388672,,,,,,
26,0.001,16,26,0.06229984015226364,1.9510478973388672,,,,,,
26,0.001,16,26,0.1904865801334381,1.9510478973388672,,,,,,
26,0.001,16,26,2.788104295730591,1.9510478973388672,,,,,,
26,0.001,16,26,7.739771366119385,1.9510478973388672,,,,,,
26,0.001,16,26,11.256173133850098,1.9510478973388672,,,,,,
26,0.001,16,26,11.256173133850098,1.9502127170562744,,,,,,
27,0.001,16,27,1.8837348222732544,1.9502127170562744,,,,,,
27,0.001,16,27,4.425304889678955,1.9502127170562744,,,,,,
27,0.001,16,27,10.826411247253418,1.9502127170562744,,,,,,
27,0.001,16,27,15.26577091217041,1.9502127170562744,,,,,,
27,0.001,16,27,8.919943809509277,1.9502127170562744,,,,,,
27,0.001,16,27,2.4191219806671143,1.9502127170562744,,,,,,
27,0.001,16,27,0.559464156627655,1.9502127170562744,,,,,,
27,0.001,16,27,0.340983122587204,1.9502127170562744,,,,,,
27,0.001,16,27,0.4494655728340149,1.9502127170562744,,,,,,
27,0.001,16,27,1.2170456647872925,1.9502127170562744,,,,,,
27,0.001,16,27,2.459770917892456,1.9502127170562744,,,,,,
27,0.001,16,27,4.716125011444092,1.9502127170562744,,,,,,
27,0.001,16,27,4.370154857635498,1.9502127170562744,,,,,,
27,0.001,16,27,6.927341461181641,1.9502127170562744,,,,,,
27,0.001,16,27,7.057870388031006,1.9502127170562744,,,,,,
27,0.001,16,27,4.650747776031494,1.9502127170562744,,,,,,
27,0.001,16,27,2.37705397605896,1.9502127170562744,,,,,,
27,0.001,16,27,1.8047609329223633,1.9502127170562744,,,,,,
27,0.001,16,27,2.0243427753448486,1.9502127170562744,,,,,,
27,0.001,16,27,3.3853085041046143,1.9502127170562744,,,,,,
27,0.001,16,27,2.2366695404052734,1.9502127170562744,,,,,,
27,0.001,16,27,0.3525232672691345,1.9502127170562744,,,,,,
27,0.001,16,27,0.06374344974756241,1.9502127170562744,,,,,,
27,0.001,16,27,0.19234883785247803,1.9502127170562744,,,,,,
27,0.001,16,27,2.7799689769744873,1.9502127170562744,,,,,,
27,0.001,16,27,7.729933261871338,1.9502127170562744,,,,,,
27,0.001,16,27,11.244531631469727,1.9502127170562744,,,,,,
27,0.001,16,27,11.244531631469727,1.9501166343688965,,,,,,
28,0.001,16,28,1.8906275033950806,1.9501166343688965,,,,,,
28,0.001,16,28,4.426830291748047,1.9501166343688965,,,,,,
28,0.001,16,28,10.822629928588867,1.9501166343688965,,,,,,
28,0.001,16,28,15.278800964355469,1.9501166343688965,,,,,,
28,0.001,16,28,8.915318489074707,1.9501166343688965,,,,,,
28,0.001,16,28,2.4274227619171143,1.9501166343688965,,,,,,
28,0.001,16,28,0.5586613416671753,1.9501166343688965,,,,,,
28,0.001,16,28,0.34254151582717896,1.9501166343688965,,,,,,
28,0.001,16,28,0.44374677538871765,1.9501166343688965,,,,,,
28,0.001,16,28,1.2141081094741821,1.9501166343688965,,,,,,
28,0.001,16,28,2.4477598667144775,1.9501166343688965,,,,,,
28,0.001,16,28,4.707300662994385,1.9501166343688965,,,,,,
28,0.001,16,28,4.382822513580322,1.9501166343688965,,,,,,
28,0.001,16,28,6.939219951629639,1.9501166343688965,,,,,,
28,0.001,16,28,7.028280735015869,1.9501166343688965,,,,,,
28,0.001,16,28,4.6897664070129395,1.9501166343688965,,,,,,
28,0.001,16,28,2.3680596351623535,1.9501166343688965,,,,,,
28,0.001,16,28,1.7965964078903198,1.9501166343688965,,,,,,
28,0.001,16,28,2.0493834018707275,1.9501166343688965,,,,,,
28,0.001,16,28,3.326859951019287,1.9501166343688965,,,,,,
28,0.001,16,28,2.249370813369751,1.9501166343688965,,,,,,
28,0.001,16,28,0.34186506271362305,1.9501166343688965,,,,,,
28,0.001,16,28,0.06654521077871323,1.9501166343688965,,,,,,
28,0.001,16,28,0.1897840052843094,1.9501166343688965,,,,,,
28,0.001,16,28,2.7562365531921387,1.9501166343688965,,,,,,
28,0.001,16,28,7.764456748962402,1.9501166343688965,,,,,,
28,0.001,16,28,11.278449058532715,1.9501166343688965,,,,,,
28,0.001,16,28,11.278449058532715,1.9497805833816528,,,,,,
29,0.001,16,29,1.8915719985961914,1.9497805833816528,,,,,,
29,0.001,16,29,4.438854217529297,1.9497805833816528,,,,,,
29,0.001,16,29,10.80976390838623,1.9497805833816528,,,,,,
29,0.001,16,29,15.24567985534668,1.9497805833816528,,,,,,
29,0.001,16,29,8.900699615478516,1.9497805833816528,,,,,,
29,0.001,16,29,2.4181559085845947,1.9497805833816528,,,,,,
29,0.001,16,29,0.5632359385490417,1.9497805833816528,,,,,,
29,0.001,16,29,0.3393046259880066,1.9497805833816528,,,,,,
29,0.001,16,29,0.44689783453941345,1.9497805833816528,,,,,,
29,0.001,16,29,1.2168834209442139,1.9497805833816528,,,,,,
29,0.001,16,29,2.4322736263275146,1.9497805833816528,,,,,,
29,0.001,16,29,4.708902835845947,1.9497805833816528,,,,,,
29,0.001,16,29,4.38707971572876,1.9497805833816528,,,,,,
29,0.001,16,29,6.948570251464844,1.9497805833816528,,,,,,
29,0.001,16,29,7.041290760040283,1.9497805833816528,,,,,,
29,0.001,16,29,4.712292671203613,1.9497805833816528,,,,,,
29,0.001,16,29,2.367138385772705,1.9497805833816528,,,,,,
29,0.001,16,29,1.8276917934417725,1.9497805833816528,,,,,,
29,0.001,16,29,2.0257134437561035,1.9497805833816528,,,,,,
29,0.001,16,29,3.3450775146484375,1.9497805833816528,,,,,,
29,0.001,16,29,2.255021333694458,1.9497805833816528,,,,,,
29,0.001,16,29,0.35013964772224426,1.9497805833816528,,,,,,
29,0.001,16,29,0.0632089301943779,1.9497805833816528,,,,,,
29,0.001,16,29,0.18942996859550476,1.9497805833816528,,,,,,
29,0.001,16,29,2.7357876300811768,1.9497805833816528,,,,,,
29,0.001,16,29,7.752642631530762,1.9497805833816528,,,,,,
29,0.001,16,29,11.273167610168457,1.9497805833816528,,,,,,
29,0.001,16,29,11.273167610168457,1.9497501850128174,,,,,,
30,0.001,16,30,1.9050875902175903,1.9497501850128174,,,,,,
30,0.001,16,30,4.418705940246582,1.9497501850128174,,,,,,
30,0.001,16,30,10.82135009765625,1.9497501850128174,,,,,,
30,0.001,16,30,15.297714233398438,1.9497501850128174,,,,,,
30,0.001,16,30,8.98184585571289,1.9497501850128174,,,,,,
30,0.001,16,30,2.421396017074585,1.9497501850128174,,,,,,
30,0.001,16,30,0.5570578575134277,1.9497501850128174,,,,,,
30,0.001,16,30,0.33973440527915955,1.9497501850128174,,,,,,
